book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors_ratings,original_publication_year,original_title,title_ratings,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url,Unnamed: 0,title_content,authors_content,Description,Genres,Avg_Rating,Num_Ratings,URL
2940,46601,46601,522675,27,842313079,9780842313070.0,Francine Rivers,1994.0,"An Echo in the Darkness (Mark of the Lion, #2)","an echo in the darkness (mark of the lion, #2)",en-US,4.6,32386,33451,1311,130,359,2138,7372,23452,https://images.gr-assets.com/books/1481920193m/46601.jpg,https://images.gr-assets.com/books/1481920193s/46601.jpg,7917.0,"an echo in the darkness (mark of the lion, #2)",Francine Rivers,"A prosperous trader, Marcus Lucianus Valerian has made a fortune providing sand and slaves for the Roman games. But Hadassah, a slave in his family's household, has enchanted him with her quiet beauty and her staunch faith in Christ. When Marcus' sister sends Hadassah to almost certain death in the games, Marcus feels that his life has been ripped apart. Now he is on his way to Jerusalem to find out more about Hadassah's god, unaware that a miracle awaits him back in Rome.The political intrigue of the imperial city provides a dramatic backdrop for Marcus' spiritual quest. This rich and unforgettable work achieves even greater impact through Richard Ferrone's dramatic narration.","['Christian Fiction', 'Historical Fiction', 'Christian', 'Fiction', 'Romance', 'Historical', 'Christian Romance']",4.62,"50,845",https://www.goodreads.com/book/show/46601.An_Echo_in_the_Darkness
2941,16429619,16429619,22617247,16,,,Mary E. Pearson,2014.0,The Kiss of Deception,"the kiss of deception (the remnant chronicles, #1)",eng,4.06,46096,51124,7571,1223,2570,8546,18447,20338,https://images.gr-assets.com/books/1389804901m/16429619.jpg,https://images.gr-assets.com/books/1389804901s/16429619.jpg,7603.0,"the kiss of deception (the remnant chronicles, #1)",Mary E. Pearson,"In a society steeped in tradition, Princess Lia’s life follows a preordained course. As First Daughter, she is expected to have the revered gift of sight—but she doesn’t—and she knows her parents are perpetrating a sham when they arrange her marriage to secure an alliance with a neighboring kingdom—to a prince she has never met.On the morning of her wedding, Lia flees to a distant village. She settles into a new life, hopeful when two mysterious and handsome strangers arrive—and unaware that one is the jilted prince and the other an assassin sent to kill her. Deception abounds, and Lia finds herself on the brink of unlocking perilous secrets—even as she finds herself falling in love. The Kiss of Deception is the first audiobook in Mary E. Pearson's Remnant Chronicles","['Fantasy', 'Young Adult', 'Romance', 'Young Adult Fantasy', 'Fiction', 'High Fantasy', 'Magic']",3.95,"125,124",https://www.goodreads.com/book/show/16429619-the-kiss-of-deception
2942,42933,42933,1755754,92,440184622,9780440184620.0,James Clavell,1966.0,Tai-Pan,"tai-pan (asian saga, #2)",eng,4.25,34158,36219,721,156,779,5456,13375,16453,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,6499.0,"tai-pan (asian saga, #2)",James Clavell,"An Alternate Cover of this edition can be found here.Set in the turbulent days of the founding of Hong Kong in the 1840s, Tai-Pan is the story of Dirk Struan, the ruler - the Tai-Pan - of the most powerful trading company in the Far East. He is also a pirate, an opium smuggler, and a master manipulator of men. This is the story of his fight to establish himself and his dynasty as the undisputed masters of the Orient.","['Historical Fiction', 'Fiction', 'Historical', 'China', 'Adventure', 'Asia', 'Classics']",4.29,"50,505",https://www.goodreads.com/book/show/42933.Tai_Pan
2943,8573020,8573020,13441827,36,399157220,9780399157230.0,Eleanor Brown,2011.0,The Weird Sisters,the weird sisters,en-US,3.36,35752,39982,5929,1436,5258,15573,13103,4612,https://images.gr-assets.com/books/1280449598m/8573020.jpg,https://images.gr-assets.com/books/1280449598s/8573020.jpg,,,,,,,,
2944,34498,34498,280092,61,413771164,9780413771160.0,Terry Pratchett,2000.0,The Truth,"the truth (discworld, #25; industrial revolution, #2)",eng,4.25,37045,42622,975,97,596,6395,16950,18584,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,,,
2945,10762469,10762469,15455523,53,312358342,9780312358340.0,Tom Perrotta,2011.0,The Leftovers,the leftovers,en-US,3.38,31583,36284,5095,1192,4787,13437,12904,3964,https://images.gr-assets.com/books/1404872433m/10762469.jpg,https://images.gr-assets.com/books/1404872433s/10762469.jpg,,,,,,,,
2946,66354,66354,64339,66,60920432,9780060920430.0,Mihaly Csikszentmihalyi,1990.0,Flow: The Psychology of Optimal Experience,flow: the psychology of optimal experience,eng,4.1,28619,32107,1485,605,1399,5507,11395,13201,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,,,
2947,23454,23454,1068574,60,1932796789,9781932796780.0,"Margaret Weis, Tracy Hickman",1985.0,,"dragons of winter night (dragonlance: chronicles, #2)",eng,4.13,31341,36316,526,243,1206,6848,13368,14651,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,6112.0,"dragons of winter night (dragonlance: chronicles, #2)",Margaret Weis,"With the return of the dragon minions of Takhisis, the Queen of Dragons, the land of Krynn has become more dangerous than ever. But as the nations of Krynn prepare to fight for their homes, their lives, and their freedom, longstanding hatreds and prejudices interfere. When fighting breaks out among the races, it seems the battle is lost before it even begins. Meanwhile, the heroic Companions have been torn apart by war. A full season will pass before they meet again—if they meet again. Raistlin has made an ominous prediction, one that implies not all of the Companions will survive the fight. His warning, along with sinister dreams, haunt the friends as they search for the weapons that will stop the Dark Queen in her tracks: the mysterious Dragon Orbs and legendary Dragonlance.Another riveting tale in the Dragonlance Chronicles, Dragons of Winter Night is an action-packed adventure in which the true value of love and friendship is measured against the backdrop of a catastrophic war between good and evil.They won their first real battle in the war for Krynn, but the war has only just begun for the Companions! Friendships born in conflict will be torn apart. Hope will rest on the shoulders of a disgraced Knight and his two inexperienced companions. Worlds long divided by hatred and prejudice will either band together in a last struggle against darkness - or perish for all time.","['Fantasy', 'Dragonlance', 'Fiction', 'Dragons', 'High Fantasy', 'Science Fiction Fantasy', 'Epic Fantasy']",4.13,"49,273",https://www.goodreads.com/book/show/23454.Dragons_of_Winter_Night
2948,9219901,9219901,14099848,18,1439177805,9781439177810.0,Portia de Rossi,2010.0,,unbearable lightness: a story of loss and gain,,3.83,30676,33353,2414,854,2265,8272,12285,9677,https://images.gr-assets.com/books/1292739170m/9219901.jpg,https://images.gr-assets.com/books/1292739170s/9219901.jpg,4068.0,unbearable lightness: a story of loss and gain,Portia de Rossi,"“I didn’t decide to become anorexic. It snuck up on me disguised as a healthy diet, a professional attitude. Being as thin as possible was a way to make the job of being an actress easier . . .” Portia de Rossi weighed only 82 pounds when she collapsed on the set of the Hollywood film in which she was playing her first leading role. This should have been the culmination of all her years of hard work—first as a child model in Australia, then as a cast member of one of the hottest shows on American television. On the outside she was thin and blond, glamorous and successful. On the inside, she was literally dying. In this searing, unflinchingly honest book, Portia de Rossi captures the complex emotional truth of what it is like when food, weight, and body image take priority over every other human impulse or action. She recounts the elaborate rituals around eating that came to dominate hours of every day, from keeping her daily calorie intake below 300 to eating precisely measured amounts of food out of specific bowls and only with certain utensils. When this wasn’t enough, she resorted to purging and compulsive physical exercise, driving her body and spirit to the breaking point. Even as she rose to fame as a cast member of the hit television shows Ally McBeal and Arrested Development, Portia alternately starved herself and binged, all the while terrified that the truth of her sexuality would be exposed in the tabloids. She reveals the heartache and fear that accompany a life lived in the closet, a sense of isolation that was only magnified by her unrelenting desire to be ever thinner. With the storytelling skills of a great novelist and the eye for detail of a poet, Portia makes transparent as never before the behaviors and emotions of someone living with an eating disorder. From her lowest point, Portia began the painful climb back to a life of health and honesty, falling in love with and eventually marrying Ellen DeGeneres, and emerging as an outspoken and articulate advocate for gay rights and women’s health issues. In this remarkable and beautifully written work, Portia shines a bright light on a dark subject. A crucial book for all those who might sometimes feel at war with themselves or their bodies, Unbearable Lightness is a story that inspires hope and nourishes the spirit.","['Nonfiction', 'Memoir', 'Biography', 'Autobiography', 'Mental Health', 'LGBT', 'Biography Memoir']",3.82,"40,333",https://www.goodreads.com/book/show/9219901-unbearable-lightness
2949,693016,693016,679345,52,312949804,9780312949810.0,Lisa Kleypas,2007.0,Mine Till Midnight,"mine till midnight (the hathaways, #1)",eng,4.08,44104,46442,1776,630,1649,8801,17560,17802,https://images.gr-assets.com/books/1380326170m/693016.jpg,https://images.gr-assets.com/books/1380326170s/693016.jpg,,,,,,,,
2950,96123,96123,2486632,63,1416522913,9781416522910.0,"Carl Bernstein, Bob Woodward",1974.0,All the President's Men,all the president's men,eng,4.17,30919,34696,1019,448,948,5460,13410,14430,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,660.0,all the president's men,Carl Bernstein,"The full account of the Watergate scandal from the two Washington Post reporters who broke the story. This is “the work that brought down a presidency— perhaps the most influential piece of journalism in history” (Time, All-Time 100 Best Nonfiction Books).This is the book that changed America. Published just two months before President Nixon’s resignation, All the President’s Men revealed the full scope of the Watergate scandal and introduced for the first time the mysterious “Deep Throat.” Beginning with the story of a simple burglary at Democratic headquarters and then continuing through headline after headline, Bernstein and Woodward deliver the stunning revelations and pieces in the Watergate puzzle that brought about Nixon’s shocking downfall. Their explosive reports won a Pulitzer Prize for The Washington Post, toppled the president, and have since inspired generations of reporters.All the President’s Men is a riveting detective story, capturing the exhilarating rush of the biggest presidential scandal in U.S. history as it unfolded in real time. It is, as former New York Times managing editor Gene Roberts has called it, “maybe the single greatest reporting effort of all time.”","['History', 'Politics', 'Nonfiction', 'Journalism', 'American History', 'True Crime', 'Classics']",4.17,"53,007",https://www.goodreads.com/book/show/96123.All_the_President_s_Men
2951,7263429,7263429,8342392,40,399254838,9780399254830.0,Andrea Cremer,2011.0,,wolfsbane (nightshade #2; nightshade world #5),eng,4.12,41067,42770,2205,855,2169,7564,12756,19426,https://images.gr-assets.com/books/1323140262m/7263429.jpg,https://images.gr-assets.com/books/1323140262s/7263429.jpg,,,,,,,,
2952,20564,20564,3277447,529,141439629,9780141439620.0,"George Eliot, A.S. Byatt",1860.0,The Mill on the Floss,the mill on the floss,eng,3.77,36017,38983,1424,1205,3019,10102,13708,10949,https://images.gr-assets.com/books/1394285531m/20564.jpg,https://images.gr-assets.com/books/1394285531s/20564.jpg,3318.0,the mill on the floss,George Eliot,"'If life had no love in it, what else was there for Maggie?'Brought up at Dorlcote Mill, Maggie Tulliver worships her brother Tom and is desperate to win the approval of her parents, but her passionate, wayward nature and her fierce intelligence bring her into constant conflict with her family. As she reaches adulthood, the clash between their expectations and her desires is painfully played out as she finds herself torn between her relationships with three very different men: her proud and stubborn brother, a close friend who is also the son of her family's worst enemy, and a charismatic but dangerous suitor. With its poignant portrayal of sibling relationships, The Mill on the Floss is considered George Eliot's most autobiographical novel; it is also one of her most powerful and moving.In this edition writer and critic A.S. Byatt provides full explanatory notes and an introduction relating Mill on the Floss to George Eliot's own life and times.Edited with an introduction and notes by A.S. BYATT","['Classics', 'Fiction', '19th Century', 'Victorian', 'Literature', 'Historical Fiction', 'British Literature']",3.82,"53,180",https://www.goodreads.com/book/show/20564.The_Mill_on_the_Floss
